which _nn_ _verb_ the least _jj_ _nn_	( call SW.listValue ( call SW.superlative ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( string min ) ( call SW.ensureNumericProperty ( string _relation_num_ ) ) ) )	which recipe requires the least cooking time	( call SW.listValue ( call SW.superlative ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string min ) ( call SW.ensureNumericProperty ( string cooking_time ) ) ) )	which recipe requires the least cooking time	( call SW.listValue ( call SW.superlative ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string min ) ( call SW.ensureNumericProperty ( string cooking_time ) ) ) )	recipes	WDT _nn_ _verb_ DT JJS _jj_ _nn_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
what _nnp_ _nnp_ _nn_ is the same as _entity_	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( string _relation_num_ ) ( string = ) ( call SW.getProperty _entity_ ( string _relation_num_ ) ) ) )	what recipes preparation time is the same as rice pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string preparation_time ) ( string = ) ( call SW.getProperty en.recipe.rice_pudding ( string preparation_time ) ) ) )	what recipes preparation time is the same as rice_pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string preparation_time ) ( string = ) ( call SW.getProperty en.recipe.rice_pudding ( string preparation_time ) ) ) )	recipes	WDT _nnp_ _nnp_ _nn_ _verb_ DT _jj_ IN _nn___nn_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
which _nn_ _verb_ longer to _verb_ than to _verb_ _entity_	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string _relation_num_ ) ) ( string > ) ( call SW.ensureNumericEntity ( call SW.getProperty _entity_ ( string _relation_num_ ) ) ) ) )	which recipes take longer to cook than to prepare rice pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string cooking_time ) ) ( string > ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string preparation_time ) ) ) ) )	which recipes take longer to cook than to prepare rice_pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string cooking_time ) ) ( string > ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string preparation_time ) ) ) ) )	recipes	WDT _nn_ _verb_ RBR TO _verb_ IN TO _verb_ _nnp___nnp_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
what _nn_ _verb_ equal or more _nn_ to _verb_ than _entity_	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string _relation_num_ ) ) ( string >= ) ( call SW.ensureNumericEntity ( call SW.getProperty _entity_ ( string _relation_num_ ) ) ) ) )	what recipe takes equal or more time to cook than rice pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string cooking_time ) ) ( string >= ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string cooking_time ) ) ) ) )	what recipe takes equal or more time to cook than rice_pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string cooking_time ) ) ( string >= ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string cooking_time ) ) ) ) )	recipes	WP _nn_ _verb_ _jj_ CC JJR _nn_ TO _verb_ IN _nnp___nnp_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
show me _nn_ that _verb_ at least _number_ _nn_	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( string _relation_ ) ( string > ) ( number _number_ ) ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ) )	show me recipes that need at least three ingrediants	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string requires ) ( string > ) ( number 2 ) ( call SW.getProperty ( call SW.singleton en.ingredient ) ( string ! type ) ) ) )	show me recipes that need at least three ingrediants	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string requires ) ( string > ) ( number 2 ) ( call SW.getProperty ( call SW.singleton en.ingredient ) ( string ! type ) ) ) )	recipes	_verb_ PRP _nn_ WDT _verb_ IN JJS _number_ _nn_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
_nn_ that _verb_ less or same _nn_ than the _nn_ _verb_ to _verb_ _entity_	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string _relation_num_ ) ) ( string <= ) ( call SW.ensureNumericEntity ( call SW.getProperty _entity_ ( string _relation_num_ ) ) ) ) )	recipes that require less or same time than the time taken to prepare rice pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string preparation_time ) ) ( string <= ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string preparation_time ) ) ) ) )	recipes that require less or same time than the time taken to prepare rice_pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string preparation_time ) ) ( string <= ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string preparation_time ) ) ) ) )	recipes	_nn_ WDT _verb_ JJR CC _jj_ _nn_ IN DT _nn_ _verb_ TO _verb_ _nn___nn_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
show me _nn_ that _verb_ _number_ or _number_ _nn_	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( string _relation_ ) ( string <= ) ( number _number_ ) ) )	show me recipes that follows one or two cuisines	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string cuisine ) ( string <= ) ( number 2 ) ) )	show me recipes that follows one or two cuisines	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string cuisine ) ( string <= ) ( number 2 ) ) )	recipes	_verb_ PRP _nn_ WDT _verb_ _number_ CC _number_ _nn_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
show me _nn_ that _verb_ lesser _nn_ _nn_ than _entity_	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string _relation_num_ ) ) ( string < ) ( call SW.ensureNumericEntity ( call SW.getProperty _entity_ ( string _relation_num_ ) ) ) ) )	show me recipes that require lesser cooking time than rice pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string cooking_time ) ) ( string < ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string preparation_time ) ) ) ) )	show me recipes that require lesser cooking time than rice_pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string cooking_time ) ) ( string < ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string preparation_time ) ) ) ) )	recipes	_verb_ PRP _nn_ WDT _verb_ JJR _nn_ _nn_ IN _nnp___nnp_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
show me _nn_ _verb_ before any _verb_ for _entity_	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string _relation_date_ ) ) ( string < ) ( call SW.ensureNumericEntity ( call SW.getProperty _entity_ ( string _relation_date_ ) ) ) ) )	show me recipes posted before any posting for rice pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string posting_date ) ) ( string < ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string posting_date ) ) ) ) )	show me recipes posted before any posting for rice_pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string posting_date ) ) ( string < ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string posting_date ) ) ) ) )	recipes	_verb_ PRP _nn_ _verb_ IN DT _verb_ IN _nnp___nnp_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
what _nnp_ _nnp_ _nn_ is at most _date_ or _date_	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string _relation_date_ ) ) ( string <= ) ( call SW.ensureNumericEntity ( call SW.concat ( date _date_ ) ( date _date_ ) ) ) ) )	what recipes posting date is at most 2004 or 2010	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string posting_date ) ) ( string <= ) ( call SW.ensureNumericEntity ( call SW.concat ( date 2004 -1 -1 ) ( date 2010 -1 -1 ) ) ) ) )	what recipes posting date is at most 2004 or 2010	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string posting_date ) ) ( string <= ) ( call SW.ensureNumericEntity ( call SW.concat ( date 2004_-1_-1 ) ( date 2010_-1_-1 ) ) ) ) )	recipes	WDT _nnp_ _nnp_ _nn_ _verb_ IN RB _date_ CC _date_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
what is the posting _nn_ for _entity_	( call SW.listValue ( call SW.getProperty _entity_ ( string _relation_date_ ) ) )	what is the posting date for rice pudding	( call SW.listValue ( call SW.getProperty en.recipe.rice_pudding ( string posting_date ) ) )	what is the posting date for rice_pudding	( call SW.listValue ( call SW.getProperty en.recipe.rice_pudding ( string posting_date ) ) )	recipes	WP _verb_ DT _jj_ _nn_ IN _nnp___nnp_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
what _nnp_ _nnp_ _nn_ is greater than that of _entity_	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string _relation_date_ ) ) ( string > ) ( call SW.ensureNumericEntity ( call SW.getProperty _entity_ ( string _relation_date_ ) ) ) ) )	what recipes posting date is greater than that of rice pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string posting_date ) ) ( string > ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string posting_date ) ) ) ) )	what recipes posting date is greater than that of rice_pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string posting_date ) ) ( string > ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string posting_date ) ) ) ) )	recipes	WDT _nnp_ _nnp_ _nn_ _verb_ JJR IN DT IN _nnp___nnp_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
show me _nn_ with the _nn_ least _verb_	( call SW.listValue ( call SW.countSuperlative ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( string min ) ( string _relation_ ) ) )	show me recipes with the cuisine least represented	( call SW.listValue ( call SW.countSuperlative ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string min ) ( string cuisine ) ) )	show me recipes with the cuisine least represented	( call SW.listValue ( call SW.countSuperlative ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string min ) ( string cuisine ) ) )	recipes	_verb_ PRP _nn_ IN DT _nn_ JJS _verb_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
what is the _nn_ of _entity_	( call SW.listValue ( call SW.getProperty _entity_ ( string _relation_ ) ) )	what is the cuisine of rice pudding	( call SW.listValue ( call SW.getProperty en.recipe.rice_pudding ( string cuisine ) ) )	what is the cuisine of rice_pudding	( call SW.listValue ( call SW.getProperty en.recipe.rice_pudding ( string cuisine ) ) )	recipes	WP _verb_ DT _nn_ IN _nnp___nnp_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
_nnp_ _nnp_ _nnp_ _nnp_ _entity_	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( string _relation_ ) ( string ! = ) _entity_ ) )	what recipe doesnt require milk	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string requires ) ( string ! = ) en.ingredient.milk ) )	what recipe doesnt require milk	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string requires ) ( string ! = ) en.ingredient.milk ) )	recipes	_nnp_ _nnp_ _nnp_ _nnp_ _nnp_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
what _nn_ _verb_ longer to _verb_ than _entity_ _nnp_ _nnp_ _nnp_	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string _relation_num_ ) ) ( string > ) ( call SW.ensureNumericEntity ( call SW.getProperty _entity_ ( string _relation_num_ ) ) ) ) )	what recipe takes longer to cook than rice pudding takes to prep	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string cooking_time ) ) ( string > ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string preparation_time ) ) ) ) )	what recipe takes longer to cook than rice_pudding takes to prep	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string cooking_time ) ) ( string > ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string preparation_time ) ) ) ) )	recipes	WDT _nn_ _verb_ RB TO _verb_ IN _nnp___nnp_ _nnp_ _nnp_ _nnp_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
find a _entity_ _nn_ from _date_	( call SW.listValue ( call SW.filter ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( string _relation_date_ ) ( string = ) ( date _date_ ) ) ( string _relation_ ) ( string = ) _entity_ ) )	find a lunch recipe from 2004	( call SW.listValue ( call SW.filter ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string posting_date ) ( string = ) ( date 2004 -1 -1 ) ) ( string meal ) ( string = ) en.meal.lunch ) )	find a lunch recipe from 2004	( call SW.listValue ( call SW.filter ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string posting_date ) ( string = ) ( date 2004_-1_-1 ) ) ( string meal ) ( string = ) en.meal.lunch ) )	recipes	_verb_ DT _nn_ _nn_ IN _date_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
what is the average _nn_ _nn_ across all _nn_	( call SW.listValue ( call SW.aggregate ( string avg ) ( call SW.getProperty ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( string _relation_num_ ) ) ) )	what is the average preparation time across all recipes	( call SW.listValue ( call SW.aggregate ( string avg ) ( call SW.getProperty ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string preparation_time ) ) ) )	what is the average preparation time across all recipes	( call SW.listValue ( call SW.aggregate ( string avg ) ( call SW.getProperty ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string preparation_time ) ) ) )	recipes	WP _verb_ DT _jj_ _nn_ _nn_ IN DT _nn_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
what _nn_ is the _nnp_ _entity_ for	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( string _relation_ ) ( string = ) ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( call SW.reverse ( string _relation_ ) ) ( string = ) _entity_ ) ) )	what meal is the recipe rice pudding for	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string meal ) ( string = ) ( call SW.filter ( call SW.getProperty ( call SW.singleton en.meal ) ( string ! type ) ) ( call SW.reverse ( string meal ) ) ( string = ) en.recipe.rice_pudding ) ) )	what meal is the recipe rice_pudding for	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string meal ) ( string = ) ( call SW.filter ( call SW.getProperty ( call SW.singleton en.meal ) ( string ! type ) ) ( call SW.reverse ( string meal ) ) ( string = ) en.recipe.rice_pudding ) ) )	recipes	WDT _nn_ _verb_ DT _nnp_ _nnp___nn_ IN	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
show me _nn_ _verb_ during _date_ and _date_	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( string _relation_date_ ) ( string = ) ( call SW.concat ( date _date_ ) ( date _date_ ) ) ) )	show me recipes posted during 2004 and 2010	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string posting_date ) ( string = ) ( call SW.concat ( date 2004 -1 -1 ) ( date 2010 -1 -1 ) ) ) )	show me recipes posted during 2004 and 2010	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string posting_date ) ( string = ) ( call SW.concat ( date 2004_-1_-1 ) ( date 2010_-1_-1 ) ) ) )	recipes	_verb_ PRP _nn_ _verb_ IN _date_ CC _date_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
which _nn_ _verb_ less than _number_ _nn_ _nn_ for its _nn_	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( string _relation_ ) ( string < ) ( number _number_ ) ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ) )	which recipe needs less than two food items for its preparation	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string requires ) ( string < ) ( number 2 ) ( call SW.getProperty ( call SW.singleton en.ingredient ) ( string ! type ) ) ) )	which recipe needs less than two food items for its preparation	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string requires ) ( string < ) ( number 2 ) ( call SW.getProperty ( call SW.singleton en.ingredient ) ( string ! type ) ) ) )	recipes	WDT _nn_ _verb_ JJR IN _number_ _nn_ _nn_ IN PRP$ _nn_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
which _nn_ has _number_ _nn_ _verb_ for it	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( call SW.reverse ( string _relation_ ) ) ( string = ) ( number _number_ ) ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ) )	which meal has two recipes designated for it	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton en.meal ) ( string ! type ) ) ( call SW.reverse ( string meal ) ) ( string = ) ( number 2 ) ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ) )	which meal has two recipes designated for it	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton en.meal ) ( string ! type ) ) ( call SW.reverse ( string meal ) ) ( string = ) ( number 2 ) ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ) )	recipes	WDT _nn_ _verb_ _number_ _nn_ _verb_ IN PRP	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
_verb_ than _entity_ _nnp_ _nnp_ _nnp_	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( call SW.reverse ( string _relation_ ) ) ( string ! = ) _entity_ ) )	meal than rice pudding is not taken	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.meal ) ( string ! type ) ) ( call SW.reverse ( string meal ) ) ( string ! = ) en.recipe.rice_pudding ) )	meal than rice_pudding is not taken	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.meal ) ( string ! type ) ) ( call SW.reverse ( string meal ) ) ( string ! = ) en.recipe.rice_pudding ) )	recipes	_verb_ IN _nnp___nnp_ _nnp_ _nnp_ _nnp_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
show me _nn_ that _verb_ longer _nn_ to _verb_ than _entity_	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string _relation_num_ ) ) ( string > ) ( call SW.ensureNumericEntity ( call SW.getProperty _entity_ ( string _relation_num_ ) ) ) ) )	show me recipes that require longer time to cook than rice pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string preparation_time ) ) ( string > ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string cooking_time ) ) ) ) )	show me recipes that require longer time to cook than rice_pudding	( call SW.listValue ( call SW.filter ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( call SW.ensureNumericProperty ( string preparation_time ) ) ( string > ) ( call SW.ensureNumericEntity ( call SW.getProperty en.recipe.rice_pudding ( string cooking_time ) ) ) ) )	recipes	_verb_ PRP _nn_ WDT _verb_ JJR _nn_ TO _verb_ IN _nnp___nnp_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
what _nn_ has the smallest _nn_ _nn_	( call SW.listValue ( call SW.superlative ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( string min ) ( call SW.ensureNumericProperty ( string _relation_num_ ) ) ) )	what recipe has the smallest preparation time	( call SW.listValue ( call SW.superlative ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string min ) ( call SW.ensureNumericProperty ( string preparation_time ) ) ) )	what recipe has the smallest preparation time	( call SW.listValue ( call SW.superlative ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string min ) ( call SW.ensureNumericProperty ( string preparation_time ) ) ) )	recipes	WDT _nn_ _verb_ DT JJS _nn_ _nn_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
what is the _jj_ _nn_ of _entity_	( call SW.listValue ( call SW.getProperty _entity_ ( string _relation_num_ ) ) )	what is the cooking time of rice pudding	( call SW.listValue ( call SW.getProperty en.recipe.rice_pudding ( string cooking_time ) ) )	what is the cooking time of rice_pudding	( call SW.listValue ( call SW.getProperty en.recipe.rice_pudding ( string cooking_time ) ) )	recipes	WP _verb_ DT _jj_ _nn_ IN _nnp___nnp_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
name an _nn_ _verb_ in more than _number_ _nn_	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( call SW.reverse ( string _relation_ ) ) ( string > ) ( number _number_ ) ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ) )	name an ingredient required in more than two recipes	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton en.ingredient ) ( string ! type ) ) ( call SW.reverse ( string requires ) ) ( string > ) ( number 2 ) ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ) )	name an ingredient required in more than two recipes	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton en.ingredient ) ( string ! type ) ) ( call SW.reverse ( string requires ) ) ( string > ) ( number 2 ) ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ) )	recipes	_verb_ DT _nn_ _verb_ IN JJR IN _number_ _nn_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
what _nn_ are _verb_ least in _nn_	( call SW.listValue ( call SW.countSuperlative ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( string min ) ( call SW.reverse ( string _relation_ ) ) ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ) )	what ingredients are used least in recipes	( call SW.listValue ( call SW.countSuperlative ( call SW.getProperty ( call SW.singleton en.ingredient ) ( string ! type ) ) ( string min ) ( call SW.reverse ( string requires ) ) ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ) )	what ingredients are used least in recipes	( call SW.listValue ( call SW.countSuperlative ( call SW.getProperty ( call SW.singleton en.ingredient ) ( string ! type ) ) ( string min ) ( call SW.reverse ( string requires ) ) ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ) )	recipes	WP _nn_ _verb_ _verb_ JJS IN _nn_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
what _nn_ are _verb_ by at least _number_ _nn_	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( call SW.reverse ( string _relation_ ) ) ( string >= ) ( number _number_ ) ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ) )	what ingredients are used by at least two recipes	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton en.ingredient ) ( string ! type ) ) ( call SW.reverse ( string requires ) ) ( string >= ) ( number 2 ) ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ) )	what ingredients are used by at least two recipes	( call SW.listValue ( call SW.countComparative ( call SW.getProperty ( call SW.singleton en.ingredient ) ( string ! type ) ) ( call SW.reverse ( string requires ) ) ( string >= ) ( number 2 ) ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ) )	recipes	WP _nn_ _verb_ _verb_ IN IN JJS _number_ _nn_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
_nnp_ _nnp_ _nnp_	( call SW.listValue ( call SW.aggregate ( string sum ) ( call SW.getProperty ( call SW.getProperty ( call SW.singleton _entity_type_ ) ( string ! type ) ) ( string _relation_num_ ) ) ) )	recipes cooking time	( call SW.listValue ( call SW.aggregate ( string sum ) ( call SW.getProperty ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string cooking_time ) ) ) )	recipes cooking time	( call SW.listValue ( call SW.aggregate ( string sum ) ( call SW.getProperty ( call SW.getProperty ( call SW.singleton en.recipe ) ( string ! type ) ) ( string cooking_time ) ) ) )	recipes	_nnp_ _nnp_ _nnp_	0.375,0.0,0.25,0.1875,0.125,0.0625,0.0
